Timestamp,Hospital Name,Hospital Full Name,Hospital Address,City Name(Hospital) ,Bing Address,Disease Name,Rate Staff,Rate Medical Facilities,Rate Parking,Rate Ward Facilities,Overall Ratings,Any Suggestions
3/13/2021 15:54:23,The Internal Medicine Clinic,,"G-4 G K Plaza, Aundh Rd, Pune, Maharashtra 411020",Pune,"G K Plaza, Aundh Rd, Pune, Maharashtra 411020",Hyperthyroidism,4,5,4,,4,
3/13/2021 16:09:59,Dr. Arvind Mehare Clinic,,"Shri Gajanan Ashish, D Wing, Sinhgad Rd, above Jijamata Mahila Sahkari Bank, near Siddharth Complex, Dhayari Phata, Pune, Maharashtra 411041",Pune,"Shri Gajanan Ashish, D Wing, Above Jijamata Bank, Near Siddharth Complex, Sinhagad Road, Dhayari Phata, Dhayari, Pune, Maharashtra 411041",Hyperthyroidism,4,5,4,,4,
3/13/2021 16:10:39,Ayur Diabapro Diabetes Clinic,,"320 3rd Floor, Metropole ,Sr No 19, oppostie Maharaja Hotel, Near BRT Bus stop shop no.: 319320312 Dange Chowk, Thergaon, Pune, Maharashtra 411033",Pune,"Ayur Diabapro, 320 3rd Floor, Metropole, Sr No 19, Oppostie Maharaja Hotel, Near BRT Bus, Stop, Shop no.: 319320312, Dange Chowk, Thergaon, Pune, Maharashtra, India",Hypoglycemia,5,4,3,,4,
3/13/2021 16:11:59,Dr Milind Patil Clinic,"Diabetologist Endocrinologist In Pune - Dr Milind Patil SHRI SWAMI DIABETES,& ENDOCRINE CENTER, Sterling Centre, Shop No. 214, 2nd Floor, opposite Hotel Arora Tower, Camp, Pune, Maharashtra 411001","Sterling Centre, Shop No. 214, 2nd Floor, opposite Hotel Arora Tower, Camp, Pune, Maharashtra 411001",Pune,"Dr. Milind Patil, Near Podar International School, 26, Kamagar Nagar, Opp.Mahendra J K And Company, Pimpri, Kharalwadi Road, Pune, Maharashtra, India",Hypoglycemia,4,4,5,,4,
3/13/2021 16:12:09,Dr Milind Patil Clinic,"Diabetologist Endocrinologist In Pune - Dr Milind Patil SHRI SWAMI DIABETES,& ENDOCRINE CENTER, Sterling Centre, Shop No. 214, 2nd Floor, opposite Hotel Arora Tower, Camp, Pune, Maharashtra 411001","Sterling Centre, Shop No. 214, 2nd Floor, opposite Hotel Arora Tower, Camp, Pune, Maharashtra 411001",Pune,"Dr. Milind Patil, Near Podar International School, 26, Kamagar Nagar, Opp.Mahendra J K And Company, Pimpri, Kharalwadi Road, Pune, Maharashtra, India",Hypoglycemia,4,5,5,,5,
3/13/2021 16:12:53,Freedom From Diabetes Hospital,,"Freedom From Diabetes, Parth Complex, Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Freedom from Diabetes, PL-127/4A, Erandawna CTS 93/4A, Parth Villa, Ghodke Chowk, Prabhat Road, Pune, Maharashtra, India",Hypoglycemia,4,5,5,,5,
3/13/2021 16:13:11,Freedom From Diabetes Hospital,,"Freedom From Diabetes, Parth Complex, Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Freedom from Diabetes, PL-127/4A, Erandawna CTS 93/4A, Parth Villa, Ghodke Chowk, Prabhat Road, Pune, Maharashtra, India",Hypoglycemia,4,4,3,,4,
3/13/2021 16:13:51,Chellaram Hospital,Chellaram Hospital - Diabetes Care & Multispeciality,"Building No 4, Lalani Quantum, Pune Banglore Highway Pashan Exit, Bavdhan, Pune, Maharashtra 411021",Pune,"Chellaram Hospital, 1St Floor, Lalani Quantum, Bavdhan, Mumbai Bangalore Highway, Opp Dsk Toyato Showroom, Pune, Maharashtra, India",Hypoglycemia,5,5,4,,5,
3/13/2021 16:14:49,Dr. Reema Kashiva Clinic,"Dr. Reema Kashiva | Diabetologist, Obestiy Clinic, Thyroid and Weight Loss Treatment in Pune","Center of Excellence for Diabetes & Obesity, 153, Magarpatta Rd, North Hadapsar, Hadapsar, Pune, Maharashtra 411028",Pune,"Dr. Reema Kashiva, Nobel Hospital, 153, Magarpatta City Road, Hadapsar, Pune, Maharashtra, India",Hypothyroidism,3,2,2,,2,
3/13/2021 16:15:00,Dr. Reema Kashiva Clinic,"Dr. Reema Kashiva | Diabetologist, Obestiy Clinic, Thyroid and Weight Loss Treatment in Pune","Center of Excellence for Diabetes & Obesity, 153, Magarpatta Rd, North Hadapsar, Hadapsar, Pune, Maharashtra 411028",Pune,"Dr. Reema Kashiva, Nobel Hospital, 153, Magarpatta City Road, Hadapsar, Pune, Maharashtra, India",Hypothyroidism,3,4,3,,3,
3/13/2021 16:16:01,The Ayurvedic Thyroid Clinic,,"The Ayurvedic Thyroid Clinic, Chandrabhaga Nagar Rd, Tanaje Nagar, Mohan Nagar, Dhankawadi, Pune, Maharashtra 411043",Pune,"The Ayurvedic Thyroid Clinic, Shram Safalya Apartment SNO 34/4 HNO 439/6 Dhankawadi, Bharati Vidyapith, Tanaje Nagar, Mohan Nagar, Dhankawadi, Pune, Maharashtra, India",Hypothyroidism,4,4,5,4,4,
3/13/2021 16:16:09,The Ayurvedic Thyroid Clinic,,"The Ayurvedic Thyroid Clinic, Chandrabhaga Nagar Rd, Tanaje Nagar, Mohan Nagar, Dhankawadi, Pune, Maharashtra 411043",Pune,"The Ayurvedic Thyroid Clinic, Shram Safalya Apartment SNO 34/4 HNO 439/6 Dhankawadi, Bharati Vidyapith, Tanaje Nagar, Mohan Nagar, Dhankawadi, Pune, Maharashtra, India",Hypothyroidism,5,5,5,,5,
3/13/2021 16:16:48,Dr. Sameer Sonar Clinic,"Dr. Sameer Sonar, SPECT CT , PET CT & Thyroid Cancer Specialist","Dr. Sameer Sonar, SPECT CT , PET CT & Thyroid Cancer Specialist, Ruby Hall Clinic, Sangamvadi, Pune, Maharashtra 411001",Pune,"Dr. Sameer Sonar, Ground Floor, Building No 5, 40 Sasan Road, Dhole Patil, Main Rubby Clinic, Near Axis Bank, Dhole Patil Road, Pune, Maharashtra, India",Hypothyroidism,4,5,4,,4,
3/13/2021 16:17:21,Dr Thakur's Homeopathy,,"Dr Thakur's Homeopathy, Opp Pune people's Bank, Vitthal Mandir Rd, behind Hotel Aapulki, Shreeman Society, Karve Nagar, Pune, Maharashtra 411052",Pune," Karve Nagar Pune Maharashtra IN 411052, Vithal Mandir Rd, Hingne Budrukh, Karve Nagar, Pune, Maharashtra 411052",Hypothyroidism,4,3,5,,4,
3/14/2021 14:23:05,Jehangir Hospital,," 32, Sasoon Road Opposite Railway Station, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001",Pune,"Dr Alurkar Anand - (Jahangir Hospital & Medical Centre), Jehangir Hospital, 32, Sassoon Road, Near Pune Railway Station, Pune, Maharashtra, India",Impetigo,3,4,4,,3,
3/14/2021 14:23:35,Dr.Shailesh Sancheti Advance Homeopathic Clinic Pune,,"No. 2/14, opp. Purandar MHADA Building, Maharshi Nagar, Pune, Maharashtra 411037",Pune,"Dr. Sancheti Homoeopathic Clinic, 2/11, Opp. Purandar(Mhada), Near Swargate, Maharshi Nagar, Pune, Maharashtra, India",Impetigo,2,4,4,,3,
3/14/2021 14:24:09,Dr.Shailesh Sancheti Advance Homeopathic Clinic Pune,,"No. 2/14, opp. Purandar MHADA Building, Maharshi Nagar, Pune, Maharashtra 411037",Pune,"Dr. Sancheti Homoeopathic Clinic, 2/11, Opp. Purandar(Mhada), Near Swargate, Maharshi Nagar, Pune, Maharashtra, India",Impetigo,3,3,5,,4,
3/14/2021 14:24:43,"Apollo Clinic - Best Clinic for General Physician, Gynaecologist, Paediatrics, ENT Specialist, Orthopaedics, Cardiologist, Dermatology, Physiotherapy Treatments in Aundh, Pune",,"Centriole Building, 130, ITI Rd, above Star Bucks coffee, Anand Park, Aundh, Pune, Maharashtra 411007",Pune,"Apollo Clinic, Iti Road, Anand Park, Sindhi Colony, Aundh Gavthan, Pune, Maharashtra, India",Impetigo,5,3,4,,5,
3/13/2021 16:18:32,Dr. Sandeep Kulkarni Clinic,Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic,"1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Dr. Sandeep Kulkarni Clinic, 1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",Jaundice,4,5,5,4,4,
3/13/2021 16:18:46,Dr. Sandeep Kulkarni Clinic,Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic,"1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Dr. Sandeep Kulkarni Clinic, 1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",Jaundice,4,4,4,,3,
3/13/2021 16:18:57,Dr. Sandeep Kulkarni Clinic,Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic,"1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Dr. Sandeep Kulkarni Clinic, 1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",Jaundice,4,4,3,4,4,
3/13/2021 16:20:16,Dr. Sandeep Kulkarni Clinic,Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic,"1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Dr. Sandeep Kulkarni Clinic, 1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",Jaundice,4,3,4,4,5,
3/13/2021 16:20:27,Dr. Sandeep Kulkarni Clinic,Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic,"1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Dr. Sandeep Kulkarni Clinic, 1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",Jaundice,3,5,4,4,4,
3/13/2021 16:20:48,Dr. Sandeep Kulkarni Clinic,Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic,"1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Dr. Sandeep Kulkarni Clinic, 1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",Jaundice,4,4,5,4,4,
3/13/2021 16:22:02,Darira Clinic,Darira Clinic || Consultant Physician || Fever !! Diabetes !! Hypertension || Jaundice !| Kidney Disorders || Chest Disorders ||,"Darira Clinic || Consultant Physician || Fever !! Diabetes !! Hypertension || Jaundice !| Kidney Disorders || Chest Disorders ||, Shop number 2, First floor S. No. 11/2, Samruddhi Aangan, Main Chowk, Dhayari Phata Rd, Above Samruddhi veg non veg restaurant, Benkar Nagar, Dhayari, Pune, Maharashtra 411041",Pune,"Dr. Amit Prakash Darira, Darira Clinic, Shop Number 2, 1st Floor, Sr 11/2, Samrudhi Angan, Main Road, Dhayari Phata Road, Benkar Nagar, Dhayari, Pune 411, Pune, Maharashtra, India",Jaundice,4,3,4,4,4,
3/13/2021 16:22:11,Darira Clinic,Darira Clinic || Consultant Physician || Fever !! Diabetes !! Hypertension || Jaundice !| Kidney Disorders || Chest Disorders ||,"Darira Clinic || Consultant Physician || Fever !! Diabetes !! Hypertension || Jaundice !| Kidney Disorders || Chest Disorders ||, Shop number 2, First floor S. No. 11/2, Samruddhi Aangan, Main Chowk, Dhayari Phata Rd, Above Samruddhi veg non veg restaurant, Benkar Nagar, Dhayari, Pune, Maharashtra 411041",Pune,"Dr. Amit Prakash Darira, Darira Clinic, Shop Number 2, 1st Floor, Sr 11/2, Samrudhi Angan, Main Road, Dhayari Phata Road, Benkar Nagar, Dhayari, Pune 411, Pune, Maharashtra, India",Jaundice,4,4,3,4,4,
3/13/2021 16:22:21,Darira Clinic,Darira Clinic || Consultant Physician || Fever !! Diabetes !! Hypertension || Jaundice !| Kidney Disorders || Chest Disorders ||,"Darira Clinic || Consultant Physician || Fever !! Diabetes !! Hypertension || Jaundice !| Kidney Disorders || Chest Disorders ||, Shop number 2, First floor S. No. 11/2, Samruddhi Aangan, Main Chowk, Dhayari Phata Rd, Above Samruddhi veg non veg restaurant, Benkar Nagar, Dhayari, Pune, Maharashtra 411041",Pune,"Dr. Amit Prakash Darira, Darira Clinic, Shop Number 2, 1st Floor, Sr 11/2, Samrudhi Angan, Main Road, Dhayari Phata Road, Benkar Nagar, Dhayari, Pune 411, Pune, Maharashtra, India",Jaundice,2,3,4,3,4,
3/13/2021 16:23:24,Pranali Clinic,,"JA Complex, Old Mundhwa Rd, near Water Tank-Chandanagar, Sunita Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,"Pranali Clinic, J A Complex, Sunita Nagar, Near Water Tank-Chandanagar, Old Mundhwa Road, Vadgaonsheri, Aga Nagar, Vadgaon Sheri, Pune, Maharashtra, India",Jaundice,4,3,4,4,4,
3/13/2021 16:23:35,Pranali Clinic,,"JA Complex, Old Mundhwa Rd, near Water Tank-Chandanagar, Sunita Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,"Pranali Clinic, J A Complex, Sunita Nagar, Near Water Tank-Chandanagar, Old Mundhwa Road, Vadgaonsheri, Aga Nagar, Vadgaon Sheri, Pune, Maharashtra, India",Jaundice,3,4,3,4,4,
3/13/2021 16:23:51,Pranali Clinic,,"JA Complex, Old Mundhwa Rd, near Water Tank-Chandanagar, Sunita Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,"Pranali Clinic, J A Complex, Sunita Nagar, Near Water Tank-Chandanagar, Old Mundhwa Road, Vadgaonsheri, Aga Nagar, Vadgaon Sheri, Pune, Maharashtra, India",Jaundice,4,3,3,4,4,
3/13/2021 16:25:09,Pranali Clinic,,"JA Complex, Old Mundhwa Rd, near Water Tank-Chandanagar, Sunita Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,"Pranali Clinic, J A Complex, Sunita Nagar, Near Water Tank-Chandanagar, Old Mundhwa Road, Vadgaonsheri, Aga Nagar, Vadgaon Sheri, Pune, Maharashtra, India",Jaundice,4,3,4,3,4,
3/13/2021 16:25:20,Pranali Clinic,,"JA Complex, Old Mundhwa Rd, near Water Tank-Chandanagar, Sunita Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,"Pranali Clinic, J A Complex, Sunita Nagar, Near Water Tank-Chandanagar, Old Mundhwa Road, Vadgaonsheri, Aga Nagar, Vadgaon Sheri, Pune, Maharashtra, India",Jaundice,4,3,4,,4,
3/13/2021 16:25:40,Pranali Clinic,,"JA Complex, Old Mundhwa Rd, near Water Tank-Chandanagar, Sunita Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",Pune,"Pranali Clinic, J A Complex, Sunita Nagar, Near Water Tank-Chandanagar, Old Mundhwa Road, Vadgaonsheri, Aga Nagar, Vadgaon Sheri, Pune, Maharashtra, India",Jaundice,4,4,4,4,3,
3/13/2021 16:40:20,Shree Vishwamata Ayurvedic Clinic,,"Shree Vishwamata Ayurvedic Clinic, Kunjir-Shyama Prestige, Opp to Vijay Sales Kokane Chowk, to, Rahatani Rd, Pimple Saudagar, Pune, Maharashtra 411037",Pune,"Shree Vishwamata Ayurvedic Clinic and Panchakarma Center, Shree Vishwamata Ayurvedic Clinic, Ajmera, Pimpri & Indrayaninagar, Pune, Maharashtra, India",Jaundice,4,3,4,,4,
3/13/2021 16:40:33,Shree Vishwamata Ayurvedic Clinic,,"Shree Vishwamata Ayurvedic Clinic, Kunjir-Shyama Prestige, Opp to Vijay Sales Kokane Chowk, to, Rahatani Rd, Pimple Saudagar, Pune, Maharashtra 411037",Pune,"Shree Vishwamata Ayurvedic Clinic and Panchakarma Center, Shree Vishwamata Ayurvedic Clinic, Ajmera, Pimpri & Indrayaninagar, Pune, Maharashtra, India",Jaundice,5,4,4,3,4,
3/13/2021 16:40:49,Shree Vishwamata Ayurvedic Clinic,,"Shree Vishwamata Ayurvedic Clinic, Kunjir-Shyama Prestige, Opp to Vijay Sales Kokane Chowk, to, Rahatani Rd, Pimple Saudagar, Pune, Maharashtra 411037",Pune,"Shree Vishwamata Ayurvedic Clinic and Panchakarma Center, Shree Vishwamata Ayurvedic Clinic, Ajmera, Pimpri & Indrayaninagar, Pune, Maharashtra, India",Jaundice,4,4,3,4,4,
3/13/2021 16:41:52,Pratham Clinic,,"Pratham Clinic, Post Office, 727-A, Pratham Apartment, RB Kumthekar Rd, opposite to Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Pratham Clinic, Near Hdfc Bank & Ganpati Mandir, Lane 2, Samata Nagar, Sangavi, Near Samata Nagar, Pune, Maharashtra, India",Malaria,3,3,4,,4,
3/13/2021 16:42:05,Pratham Clinic,,"Pratham Clinic, Post Office, 727-A, Pratham Apartment, RB Kumthekar Rd, opposite to Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Pratham Clinic, Near Hdfc Bank & Ganpati Mandir, Lane 2, Samata Nagar, Sangavi, Near Samata Nagar, Pune, Maharashtra, India",Malaria,4,4,3,4,4,
3/13/2021 16:42:16,Pratham Clinic,,"Pratham Clinic, Post Office, 727-A, Pratham Apartment, RB Kumthekar Rd, opposite to Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Pratham Clinic, Near Hdfc Bank & Ganpati Mandir, Lane 2, Samata Nagar, Sangavi, Near Samata Nagar, Pune, Maharashtra, India",Malaria,4,3,4,4,4,
3/13/2021 16:43:18,Pratham Clinic,,"Pratham Clinic, Post Office, 727-A, Pratham Apartment, RB Kumthekar Rd, opposite to Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Pratham Clinic, Near Hdfc Bank & Ganpati Mandir, Lane 2, Samata Nagar, Sangavi, Near Samata Nagar, Pune, Maharashtra, India",Malaria,4,4,3,,4,
3/13/2021 16:43:32,Pratham Clinic,,"Pratham Clinic, Post Office, 727-A, Pratham Apartment, RB Kumthekar Rd, opposite to Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Pratham Clinic, Near Hdfc Bank & Ganpati Mandir, Lane 2, Samata Nagar, Sangavi, Near Samata Nagar, Pune, Maharashtra, India",Malaria,4,2,4,,3,
3/13/2021 16:44:48,Phoenix Multi Speciality Clinic,Phoenix Multi Speciality Clinic Keshav Nagar | Dr. Mukesh Mahajan - (MBBS MD DNB IDCCM)General Physician,"shop no 3. Infront of vertical infra, Akkale orchid next to last bus stop keshav nagar Renuka Mata MANDIR, road, Mundhwa, Pune, Maharashtra 411036",Pune,"Phoenix Hospitality Services, Media Park Society, Office No 2, B T Kawade Road, Ghorpadi, Pune, Maharashtra, India",Malaria,4,4,3,3,4,
3/13/2021 16:45:02,Phoenix Multi Speciality Clinic,Phoenix Multi Speciality Clinic Keshav Nagar | Dr. Mukesh Mahajan - (MBBS MD DNB IDCCM)General Physician,"shop no 3. Infront of vertical infra, Akkale orchid next to last bus stop keshav nagar Renuka Mata MANDIR, road, Mundhwa, Pune, Maharashtra 411036",Pune,"Phoenix Hospitality Services, Media Park Society, Office No 2, B T Kawade Road, Ghorpadi, Pune, Maharashtra, India",Malaria,4,4,3,3,3,
3/13/2021 16:45:12,Phoenix Multi Speciality Clinic,Phoenix Multi Speciality Clinic Keshav Nagar | Dr. Mukesh Mahajan - (MBBS MD DNB IDCCM)General Physician,"shop no 3. Infront of vertical infra, Akkale orchid next to last bus stop keshav nagar Renuka Mata MANDIR, road, Mundhwa, Pune, Maharashtra 411036",Pune,"Phoenix Hospitality Services, Media Park Society, Office No 2, B T Kawade Road, Ghorpadi, Pune, Maharashtra, India",Malaria,5,5,4,,4,
3/13/2021 16:46:07,Phoenix Multi Speciality Clinic,Phoenix Multi Speciality Clinic Keshav Nagar | Dr. Mukesh Mahajan - (MBBS MD DNB IDCCM)General Physician,"shop no 3. Infront of vertical infra, Akkale orchid next to last bus stop keshav nagar Renuka Mata MANDIR, road, Mundhwa, Pune, Maharashtra 411036",Pune,"Phoenix Hospitality Services, Media Park Society, Office No 2, B T Kawade Road, Ghorpadi, Pune, Maharashtra, India",Malaria,4,3,4,,3,
3/13/2021 16:46:19,Phoenix Multi Speciality Clinic,Phoenix Multi Speciality Clinic Keshav Nagar | Dr. Mukesh Mahajan - (MBBS MD DNB IDCCM)General Physician,"shop no 3. Infront of vertical infra, Akkale orchid next to last bus stop keshav nagar Renuka Mata MANDIR, road, Mundhwa, Pune, Maharashtra 411036",Pune,"Phoenix Hospitality Services, Media Park Society, Office No 2, B T Kawade Road, Ghorpadi, Pune, Maharashtra, India",Malaria,3,3,4,4,3,
3/13/2021 16:47:21,Prakash Hospital,,"Shatanand Complex, 3rd Floor, Hadapsar - Saswad - Jejuri Rd, Near Agarwal Sweet Mart, Gadital, Hadapsar, Pune, Maharashtra 411028",Pune,"Prakash Hospital, 3Rd Floor, Shatanand Complex, Hadapsar - Saswad - Jejuri Road, Near Agarwal Sweet Mart, Gadital, Hadapsar, Pune, Maharashtra, India",Malaria,3,2,4,,3,
3/13/2021 16:47:30,Prakash Hospital,,"Shatanand Complex, 3rd Floor, Hadapsar - Saswad - Jejuri Rd, Near Agarwal Sweet Mart, Gadital, Hadapsar, Pune, Maharashtra 411028",Pune,"Prakash Hospital, 3Rd Floor, Shatanand Complex, Hadapsar - Saswad - Jejuri Road, Near Agarwal Sweet Mart, Gadital, Hadapsar, Pune, Maharashtra, India",Malaria,2,3,3,,2,
3/13/2021 16:48:59,Dr. Nilesh Bhandari Clinic,"Dr. Nilesh M. Bhandari (Neurologist) - clinic, Pune","BHANDARI SPECIALITY CLINIC, Dandekar Pool Signal, 104 : Vrundavan Apartments, Near Golden Wheel Hotel , Indian Oil Petrol Pump Lane, Navi Peth, Off, Pune, Maharashtra 411030",Pune,"Dr. Nilesh M. Bhandari, Opposite Dr. Yogesh Bhurat, Parvati Hospital, Vrundavan Apartment, 104 -1St Floor, Dandekar Pool Signal, Indian Oil Petrol Pump, Pune, Maharashtra, India",Migraine,3,4,3,,3,
3/13/2021 16:49:09,Dr. Nilesh Bhandari Clinic,"Dr. Nilesh M. Bhandari (Neurologist) - clinic, Pune","BHANDARI SPECIALITY CLINIC, Dandekar Pool Signal, 104 : Vrundavan Apartments, Near Golden Wheel Hotel , Indian Oil Petrol Pump Lane, Navi Peth, Off, Pune, Maharashtra 411030",Pune,"Dr. Nilesh M. Bhandari, Opposite Dr. Yogesh Bhurat, Parvati Hospital, Vrundavan Apartment, 104 -1St Floor, Dandekar Pool Signal, Indian Oil Petrol Pump, Pune, Maharashtra, India",Migraine,4,3,4,4,4,
3/13/2021 16:49:28,Dr. Nilesh Bhandari Clinic,"Dr. Nilesh M. Bhandari (Neurologist) - clinic, Pune","BHANDARI SPECIALITY CLINIC, Dandekar Pool Signal, 104 : Vrundavan Apartments, Near Golden Wheel Hotel , Indian Oil Petrol Pump Lane, Navi Peth, Off, Pune, Maharashtra 411030",Pune,"Dr. Nilesh M. Bhandari, Opposite Dr. Yogesh Bhurat, Parvati Hospital, Vrundavan Apartment, 104 -1St Floor, Dandekar Pool Signal, Indian Oil Petrol Pump, Pune, Maharashtra, India",Migraine,4,3,3,,3,
3/13/2021 16:50:14,Dr. Nilesh Bhandari Clinic,"Dr. Nilesh M. Bhandari (Neurologist) - clinic, Pune","BHANDARI SPECIALITY CLINIC, Dandekar Pool Signal, 104 : Vrundavan Apartments, Near Golden Wheel Hotel , Indian Oil Petrol Pump Lane, Navi Peth, Off, Pune, Maharashtra 411030",Pune,"Dr. Nilesh M. Bhandari, Opposite Dr. Yogesh Bhurat, Parvati Hospital, Vrundavan Apartment, 104 -1St Floor, Dandekar Pool Signal, Indian Oil Petrol Pump, Pune, Maharashtra, India",Migraine,3,3,2,,3,
3/13/2021 16:50:27,Dr. Nilesh Bhandari Clinic,"Dr. Nilesh M. Bhandari (Neurologist) - clinic, Pune","BHANDARI SPECIALITY CLINIC, Dandekar Pool Signal, 104 : Vrundavan Apartments, Near Golden Wheel Hotel , Indian Oil Petrol Pump Lane, Navi Peth, Off, Pune, Maharashtra 411030",Pune,"Dr. Nilesh M. Bhandari, Opposite Dr. Yogesh Bhurat, Parvati Hospital, Vrundavan Apartment, 104 -1St Floor, Dandekar Pool Signal, Indian Oil Petrol Pump, Pune, Maharashtra, India",Migraine,3,2,3,,2,
3/13/2021 16:53:55,Painex Clinic,Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune,"Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune, 1233 B, Apte Rd, Near IDBI Bank, Shivaji Nagar, Shivajinagar, Pune, Maharashtra 411004",Pune,"Painex Clinic, 413 Shiniwar Peth, Nc Kelkar Road, Mandar Lodge, Pune, Maharashtra, India",Migraine,4,3,4,3,4,
3/13/2021 16:54:07,Painex Clinic,Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune,"Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune, 1233 B, Apte Rd, Near IDBI Bank, Shivaji Nagar, Shivajinagar, Pune, Maharashtra 411004",Pune,"Painex Clinic, 413 Shiniwar Peth, Nc Kelkar Road, Mandar Lodge, Pune, Maharashtra, India",Migraine,4,3,3,,3,
3/13/2021 16:54:17,Painex Clinic,Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune,"Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune, 1233 B, Apte Rd, Near IDBI Bank, Shivaji Nagar, Shivajinagar, Pune, Maharashtra 411004",Pune,"Painex Clinic, 413 Shiniwar Peth, Nc Kelkar Road, Mandar Lodge, Pune, Maharashtra, India",Migraine,3,4,4,,4,
3/14/2021 10:00:40,Painex Clinic,Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune,"Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune, 1233 B, Apte Rd, Near IDBI Bank, Shivaji Nagar, Shivajinagar, Pune, Maharashtra 411004",Pune,"Painex Clinic, 413 Shiniwar Peth, Nc Kelkar Road, Mandar Lodge, Pune, Maharashtra, India",Migraine,3,5,5,,4,
3/14/2021 10:00:49,Painex Clinic,Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune,"Spine Specialist in Pune | Painex - Pain Management Clinic | Best Spine Doctor | Neck & Back Pain Treatment | Knee Pain Treatment | Cancer Pain Management | Headache and Migraine Doctor in pune, 1233 B, Apte Rd, Near IDBI Bank, Shivaji Nagar, Shivajinagar, Pune, Maharashtra 411004",Pune,"Painex Clinic, 413 Shiniwar Peth, Nc Kelkar Road, Mandar Lodge, Pune, Maharashtra, India",Migraine,5,4,4,3,4,
